,zpid,price,priceLabel,beds,baths,area,statusType,statusText,isFavorite,isUserClaimingOwner,isUserConfirmedClaim,imgSrc,hasImage,visited,listingType,shouldShowZestimateAsPrice,detailUrl,pgapt,sgapt,has3DModel,hasVideo,isHomeRec,address,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,availabilityDate,timeOnZillow,latLong.latitude,latLong.longitude,variableData.type,variableData.text,variableData.data.isFresh,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.isShowcaseListing,buildingId,lotId,minBeds,minBaths,minArea,plid,unitCount,isBuilding,badgeInfo,canSaveBuilding,streetViewMetadataURL,streetViewURL,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceChange,hdpData.homeInfo.unit,hdpData.homeInfo.priceReduction,hdpData.homeInfo.videoCount,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit
172,17200670,"$4,500/mo",$4.5K,4,2,2100,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/f0b3073c4fc2419db5d50f6cf6d7f395-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/7696-Kiwi-St-San-Diego-CA-92123/17200670_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"7696 Kiwi St, San Diego, CA 92123",FALSE,FALSE,FALSE,8/1/2023 0:00,2992336453,32.787235,-117.15822,TIME_ON_INFO,34 days ago,FALSE,17200670,7696 Kiwi St,92123,San Diego,CA,32.787235,-117.15822,4500,2,4,2100,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,1419800,4868,FALSE,FALSE,FOR_RENT,4500,TRUE,FALSE,FALSE,USD,USA,1116900,FALSE,,,,,,,,,,,,,1.69053E+12,-250,,$250 (Jul 28),,,
173,2056961873,"$4,950/mo",$5.0K,4,4,2000,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/3e6076a36fb7df2f201d0c31793995d7-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/3447-Ocean-View-Blvd-San-Diego-CA-92113/2056961873_zpid/,ForRent,For Rent,TRUE,FALSE,FALSE,"3447 Ocean View Blvd, San Diego, CA 92113",FALSE,TRUE,FALSE,,3083093520,32.701244,-117.118324,3D_HOME,3D Tour,,2056961873,3447 Ocean View Blvd,92113,San Diego,CA,32.701244,-117.118324,4950,4,4,2000,SINGLE_FAMILY,FOR_RENT,-1,TRUE,FALSE,FALSE,813600,5200,FALSE,FALSE,FOR_RENT,4950,TRUE,FALSE,FALSE,USD,USA,,FALSE,,,,,,,,,,,,,1.69035E+12,-150,,$150 (Jul 26),,,
174,58481914,"$5,595/mo",$5.6K,4,2.5,3330,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/4f5b25b93ad3e6eababd1eb5f1e5efc5-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/7048-Santa-Fe-Canyon-Pl-San-Diego-CA-92129/58481914_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"7048 Santa Fe Canyon Pl, San Diego, CA 92129",FALSE,TRUE,FALSE,7/25/2023 0:00,3156894709,32.95933,-117.16631,TIME_ON_INFO,36 days ago,FALSE,58481914,7048 Santa Fe Canyon Pl,92129,San Diego,CA,32.95933,-117.16631,5595,2.5,4,3330,SINGLE_FAMILY,FOR_RENT,-1,TRUE,FALSE,FALSE,1819000,6499,FALSE,FALSE,FOR_RENT,5595,TRUE,FALSE,FALSE,USD,USA,772178,FALSE,,,,,,,,,,,,,1.69027E+12,-255,,$255 (Jul 25),,,
175,116083994,"$5,600/mo",$5.6K,4,3,2508,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/658dd31fb3507c434e5f9fee15dc43ff-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/11004-Fall-Crest-Way-San-Diego-CA-92126/116083994_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"11004 Fall Crest Way, San Diego, CA 92126",FALSE,FALSE,FALSE,7/1/2023 0:00,3204101536,32.91747,-117.1779,TIME_ON_INFO,37 days ago,FALSE,116083994,11004 Fall Crest Way,92126,San Diego,CA,32.91747,-117.1779,5600,3,4,2508,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,1491000,5682,FALSE,FALSE,FOR_RENT,5600,TRUE,FALSE,FALSE,USD,USA,846433,FALSE,,,,,,,,,,,,,,,,,,,
176,2056981684,"$3,795/mo",$3.8K,4,2,1200,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/338f329d0586fb3be522de084e277f9a-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/123-E-2nd-St-National-City-CA-91950/2056981684_zpid/,ForRent,For Rent,TRUE,FALSE,FALSE,"123 E 2nd St, National City, CA 91950",FALSE,TRUE,FALSE,,3313880199,32.681355,-117.10765,3D_HOME,3D Tour,,2056981684,123 E 2nd St,91950,National City,CA,32.681355,-117.10765,3795,2,4,1200,SINGLE_FAMILY,FOR_RENT,-1,TRUE,FALSE,FALSE,644900,3499,FALSE,FALSE,FOR_RENT,3795,TRUE,FALSE,FALSE,USD,USA,,FALSE,,,,,,,,,,,,,1.68837E+12,-200,,$200 (Jul 3),,,
177,17011783,"$4,750/mo",$4.8K,4,3,1275,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/bba386607466534c68ac2e244053e350-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/4648-Olive-St-San-Diego-CA-92105/17011783_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"4648 Olive St, San Diego, CA 92105",FALSE,FALSE,FALSE,9/1/2023 0:00,3316138752,32.73537,-117.09507,TIME_ON_INFO,38 days ago,FALSE,17011783,4648 Olive St,92105,San Diego,CA,32.73537,-117.09507,4750,3,4,1275,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,775000,3999,FALSE,FALSE,FOR_RENT,4750,TRUE,FALSE,FALSE,USD,USA,556881,FALSE,,,,,,,,,,,,,1.68854E+12,-590,,$590 (Jul 5),,,
178,16823955,"$5,295/mo",$5.3K,4,3,,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/b73d8f11cd9ee015670c06f32ad9f64b-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/10970-Waterton-Rd-San-Diego-CA-92131/16823955_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"10970 Waterton Rd, San Diego, CA 92131",FALSE,TRUE,FALSE,7/7/2023 0:00,3433919516,32.929905,-117.093605,TIME_ON_INFO,39 days ago,FALSE,16823955,10970 Waterton Rd,92131,San Diego,CA,32.929905,-117.093605,5295,3,4,,SINGLE_FAMILY,FOR_RENT,-1,TRUE,FALSE,FALSE,1484000,4900,FALSE,FALSE,FOR_RENT,5295,TRUE,FALSE,FALSE,USD,USA,381786,FALSE,,,,,,,,,,,,,1.69061E+12,-200,,$200 (Jul 29),,,
179,140082919,"$7,800/mo",$7.8K,4,5,3000,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/267e33e3952b3a9d38cd0ed877aea0d8-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/7057-Selena-Way-San-Diego-CA-92130/140082919_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"7057 Selena Way, San Diego, CA 92130",FALSE,TRUE,FALSE,9/1/2023 0:00,3467028758,32.967598,-117.17029,TIME_ON_INFO,40 days ago,FALSE,140082919,7057 Selena Way,92130,San Diego,CA,32.967598,-117.17029,7800,5,4,3000,SINGLE_FAMILY,FOR_RENT,-1,TRUE,FALSE,FALSE,2224700,6899,FALSE,FALSE,FOR_RENT,7800,TRUE,FALSE,FALSE,USD,USA,1240389,FALSE,,,,,,,,,,,,,1.68915E+12,-200,,$200 (Jul 12),,,
180,333878222,"$10,000/mo",$10K,4,4.5,3735,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/52cf429f66d93900010304545695018f-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/5420-Morning-Sage-Way-San-Diego-CA-92130/333878222_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"5420 Morning Sage Way, San Diego, CA 92130",FALSE,FALSE,FALSE,8/15/2023 0:00,3735107585,32.96986,-117.19573,TIME_ON_INFO,43 days ago,FALSE,333878222,5420 Morning Sage Way,92130,San Diego,CA,32.96986,-117.19573,10000,4.5,4,3735,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,2946700,9916,FALSE,FALSE,FOR_RENT,10000,TRUE,FALSE,FALSE,USD,USA,1718190,FALSE,,,,,,,,,,,,,,,,,,,
181,2079092510,"$2,895/mo",$2.9K,4,2,1669,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/651b859dc46d0b3fc38e14f0f2b1cfc7-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/7953-Lansing-Dr-Lemon-Grove-CA-91945/2079092510_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"7953 Lansing Dr, Lemon Grove, CA 91945",FALSE,TRUE,FALSE,7/28/2023 0:00,3905437327,32.721638,-117.025215,TIME_ON_INFO,45 days ago,FALSE,2079092510,7953 Lansing Dr,91945,Lemon Grove,CA,32.721638,-117.025215,2895,2,4,1669,SINGLE_FAMILY,FOR_RENT,-1,TRUE,FALSE,FALSE,661500,3728,FALSE,FALSE,FOR_RENT,2895,TRUE,FALSE,FALSE,USD,USA,,FALSE,,,,,,,,,,,,,1.69053E+12,-4,,$4 (Jul 28),,,
182,16817638,"$4,550/mo",$4.6K,4,2,1614,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/2e119aed74c4e14efeeb74f445c809d7-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/11362-Osoyoos-Pl-San-Diego-CA-92126/16817638_zpid/,ForRent,For Rent,FALSE,TRUE,FALSE,"11362 Osoyoos Pl, San Diego, CA 92126",FALSE,TRUE,FALSE,7/26/2023 0:00,4023449615,32.930405,-117.13466,VIDEO_WALKTHROUGH,Video Walkthrough,,16817638,11362 Osoyoos Pl,92126,San Diego,CA,32.930405,-117.13466,4550,2,4,1614,SINGLE_FAMILY,FOR_RENT,-1,TRUE,FALSE,FALSE,1087500,4200,FALSE,FALSE,FOR_RENT,4550,TRUE,FALSE,FALSE,USD,USA,729093,FALSE,,,,,,,,,,,,,1.68966E+12,-145,,$145 (Jul 18),1,,
183,17027465,"$3,795/mo",$3.8K,4,2,1449,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/2ad7b3d58a256b0a7b7ef0bf82035de9-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/580-Ann-St-El-Cajon-CA-92021/17027465_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"580 Ann St, El Cajon, CA 92021",FALSE,TRUE,FALSE,,4062793351,32.802383,-116.946465,TIME_ON_INFO,47 days ago,FALSE,17027465,580 Ann St,92021,El Cajon,CA,32.802383,-116.946465,3795,2,4,1449,SINGLE_FAMILY,FOR_RENT,-1,TRUE,FALSE,FALSE,657600,3949,FALSE,FALSE,FOR_RENT,3795,TRUE,FALSE,FALSE,USD,USA,193156,FALSE,,,,,,,,,,,,,1.68992E+12,-100,,$100 (Jul 21),,,
184,17141683,"$4,600/mo",$4.6K,4,2.5,2457,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/6e415f8bd9d85b572c963508d1833ca8-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/5343-Capriole-Ct-Bonita-CA-91902/17141683_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"5343 Capriole Ct, Bonita, CA 91902",FALSE,FALSE,FALSE,7/1/2023 0:00,4443850926,32.664837,-117.014244,TIME_ON_INFO,51 days ago,FALSE,17141683,5343 Capriole Ct,91902,Bonita,CA,32.664837,-117.014244,4600,2.5,4,2457,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,1144100,4500,FALSE,FALSE,FOR_RENT,4600,TRUE,FALSE,FALSE,USD,USA,456559,FALSE,,,,,,,,,,,,,1.68871E+12,-200,,$200 (Jul 7),,,
185,16984640,"$3,995/mo",$4.0K,4,2,1529,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/379c6e716bd5b983637403f7c37c7b50-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/7022-Mewall-Dr-San-Diego-CA-92119/16984640_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"7022 Mewall Dr, San Diego, CA 92119",FALSE,TRUE,FALSE,7/1/2023 0:00,4860514300,32.810585,-117.00728,TIME_ON_INFO,56 days ago,FALSE,16984640,7022 Mewall Dr,92119,San Diego,CA,32.810585,-117.00728,3995,2,4,1529,SINGLE_FAMILY,FOR_RENT,-1,TRUE,FALSE,FALSE,944800,4168,FALSE,FALSE,FOR_RENT,3995,TRUE,FALSE,FALSE,USD,USA,107710,FALSE,,,,,,,,,,,,,1.69027E+12,-100,,$100 (Jul 25),,,
186,17094919,"$7,125/mo",$7.1K,4,2,,FOR_RENT,Apartment for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/3a9f40b2d9674259c31be7189a02ae6c-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/5609-Cervantes-Ave-San-Diego-CA-92114/17094919_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"5609 Cervantes Ave, San Diego, CA 92114",FALSE,FALSE,FALSE,,4879776258,32.69518,-117.07698,TIME_ON_INFO,56 days ago,FALSE,17094919,5609 Cervantes Ave,92114,San Diego,CA,32.69518,-117.07698,7125,2,4,,APARTMENT,FOR_RENT,-1,FALSE,FALSE,FALSE,766700,3993,FALSE,FALSE,FOR_RENT,7125,TRUE,FALSE,FALSE,USD,USA,399175,FALSE,,,,,,,,,,,,,1.68612E+12,7000,,,,,
187,17145144,"$4,550/mo",$4.6K,4,3,2461,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/bf27fe1d0365835ed295d91e858edebe-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/2350-Forest-Oaks-Dr-Chula-Vista-CA-91915/17145144_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"2350 Forest Oaks Dr, Chula Vista, CA 91915",FALSE,FALSE,FALSE,9/1/2023 0:00,5238128877,32.645786,-116.96195,TIME_ON_INFO,60 days ago,FALSE,17145144,2350 Forest Oaks Dr,91915,Chula Vista,CA,32.645786,-116.96195,4550,3,4,2461,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,1023400,4800,FALSE,FALSE,FOR_RENT,4550,TRUE,FALSE,FALSE,USD,USA,379319,FALSE,,,,,,,,,,,,,,,,,,,
188,17101673,"$4,200/mo",$4.2K,4,2.5,2054,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/70dd364c6c8801900ce029138dc942c1-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/3925-Via-Romaya-National-City-CA-91950/17101673_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"3925 Via Romaya, National City, CA 91950",FALSE,FALSE,FALSE,7/22/2023 0:00,5289796422,32.66103,-117.056755,TIME_ON_INFO,61 days ago,FALSE,17101673,3925 Via Romaya,91950,National City,CA,32.66103,-117.056755,4200,2.5,4,2054,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,812200,4496,FALSE,FALSE,FOR_RENT,4200,TRUE,FALSE,FALSE,USD,USA,384363,FALSE,,,,,,,,,,,,,,,,,,,
189,16941168,"$9,500/mo",$9.5K,4,3,2400,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/d5c8f1a0b8ae7f0e99341f4ceeb44ed2-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/1555-Monitor-Rd-San-Diego-CA-92110/16941168_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"1555 Monitor Rd, San Diego, CA 92110",FALSE,FALSE,FALSE,9/1/2023 0:00,6103401893,32.773647,-117.19628,TIME_ON_INFO,70 days ago,FALSE,16941168,1555 Monitor Rd,92110,San Diego,CA,32.773647,-117.19628,9500,3,4,2400,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,1598200,6700,FALSE,FALSE,FOR_RENT,9500,TRUE,FALSE,FALSE,USD,USA,749905,FALSE,,,,,,,,,,,,,,,,,,,
190,2057643713,"$6,995/mo",$7.0K,4,3.5,3523,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/98aac55306de308ed9f631dd173f87ba-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/5283-Birch-Hill-Poin-San-Diego-CA-92130/2057643713_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"5283 Birch Hill Poin, San Diego, CA 92130",FALSE,TRUE,FALSE,8/1/2023 0:00,6705846146,32.92934,-117.20741,TIME_ON_INFO,77 days ago,FALSE,2057643713,5283 Birch Hill Poin,92130,San Diego,CA,32.92934,-117.20741,6995,3.5,4,3523,SINGLE_FAMILY,FOR_RENT,-1,TRUE,FALSE,FALSE,2929700,10681,FALSE,FALSE,FOR_RENT,6995,TRUE,FALSE,FALSE,USD,USA,,FALSE,,,,,,,,,,,,,1.68785E+12,-205,,$205 (Jun 27),,,
191,295359359,"$5,900/mo",$5.9K,4,5,3700,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/233ce61b0f73ddc2fb2b5aa97e809422-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/3582-Fowler-Canyon-Rd-Jamul-CA-91935/295359359_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"3582 Fowler Canyon Rd, Jamul, CA 91935",FALSE,TRUE,FALSE,,7902069137,32.743225,-116.88473,TIME_ON_INFO,91 days ago,FALSE,295359359,3582 Fowler Canyon Rd,91935,Jamul,CA,32.743225,-116.88473,5900,5,4,3700,SINGLE_FAMILY,FOR_RENT,-1,TRUE,FALSE,FALSE,1557900,6856,FALSE,FALSE,FOR_RENT,5900,TRUE,FALSE,FALSE,USD,USA,243382,FALSE,,,,,,,,,,,,,1.6856E+12,-100,,$100 (Jun 1),,,
192,16791569,"$7,500/mo",$7.5K,4,3,2000,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/7ced1ee6001575fd40ecf6010f810402-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/5932-Oceanview-Ridge-Ln-San-Diego-CA-92121/16791569_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"5932 Oceanview Ridge Ln, San Diego, CA 92121",FALSE,FALSE,FALSE,9/1/2023 0:00,9039301595,32.91573,-117.19016,TIME_ON_INFO,104 days ago,FALSE,16791569,5932 Oceanview Ridge Ln,92121,San Diego,CA,32.91573,-117.19016,7500,3,4,2000,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,1419400,5500,FALSE,FALSE,FOR_RENT,7500,TRUE,FALSE,FALSE,USD,USA,832260,FALSE,,,,,,,,,,,,,1.69044E+12,-450,,$450 (Jul 27),,,
193,2064727992,"$5,300/mo",$5.3K,4,4,,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/e3d3f5579c1c7d977a28975aae8fd7f9-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/4932-Campanile-Dr-San-Diego-CA-92115/2064727992_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"4932 Campanile Dr, San Diego, CA 92115",FALSE,TRUE,FALSE,8/7/2023 0:00,9115694937,32.766975,-117.071655,TIME_ON_INFO,105 days ago,FALSE,2064727992,4932 Campanile Dr,92115,San Diego,CA,32.766975,-117.071655,5300,4,4,,SINGLE_FAMILY,FOR_RENT,-1,TRUE,FALSE,FALSE,1097700,5800,FALSE,FALSE,FOR_RENT,5300,TRUE,FALSE,FALSE,USD,USA,,FALSE,,,,,,,,,,,,,1.68794E+12,-400,,$400 (Jun 28),,,
